file,instrument,bpm,noise_level,tone_freq,body,decay,brightness,style,rms,max,min,mean
hat\hat_loop_00257.wav,hat,174,0.5246269071526058,8111.1352301290735,0.11440556869603723,0.019164227924130944,0.6083247751272146,jumpup,0.13406071066856384,0.9376991987228394,-1.0,5.34801188223355e-07
hat\hat_loop_00258.wav,hat,174,0.5222075355586034,7943.084227885835,0.10154692909239936,0.020324243192840204,0.7742155116963468,default,0.1245359256863594,1.0,-0.844162106513977,-8.311965302709723e-07
hat\hat_loop_00259.wav,hat,174,0.5811575604800773,9243.46368526467,0.14332584289092812,0.08180988779707099,0.4626222484295603,jungle,0.1772266924381256,0.9993683695793152,-1.0,-1.2489052778619225e-06
hat\hat_loop_00260.wav,hat,174,0.5510666187400542,8287.891701500388,0.12108327710106935,0.02091308170790604,0.6180256597973407,jumpup,0.1329924464225769,0.9807115197181702,-1.0,-2.6973093980586782e-08
hat\hat_loop_00261.wav,hat,174,0.6005415631614587,10265.468466438828,0.14582066789206335,0.0989951566391531,0.5203632171080126,default,0.18481434881687164,1.0,-0.9817965626716614,2.107059799527633e-06
hat\hat_loop_00262.wav,hat,174,0.5515568964288413,8692.022814920014,0.11591580480841131,0.01976065368859043,0.6203153669383876,jumpup,0.13530652225017548,1.0,-0.9806720018386841,-4.0829053205015953e-07
hat\hat_loop_00263.wav,hat,174,0.5929902482940969,8593.155444956257,0.15561539730800936,0.0805820740480232,0.4309209972119508,jungle,0.16015538573265076,1.0,-0.9111316204071045,3.5040457078139298e-06
hat\hat_loop_00264.wav,hat,174,0.620629000873187,8665.880077661835,0.15594482974641286,0.07688446495972245,0.4291615717513927,jungle,0.18527594208717346,1.0,-0.9934532642364502,1.8753019048745045e-07
hat\hat_loop_00265.wav,hat,174,0.707682632974145,6888.48301150578,0.19192656702198185,0.019817196064773154,0.19638975477376272,default,0.13205251097679138,0.9493443369865417,-1.0,9.337433084510849e-07
hat\hat_loop_00266.wav,hat,174,0.6982550266394192,7136.568081949893,0.19233210690915814,0.01972433582959232,0.19724813655183604,default,0.12213169783353806,0.8787766695022583,-1.0,-2.111870571752661e-06
hat\hat_loop_00267.wav,hat,174,0.5983257748525147,9870.656384026124,0.15583769919661844,0.09852604726121847,0.5051970494162754,default,0.19539199769496918,1.0,-0.9856163263320923,-3.3811782031989424e-06
hat\hat_loop_00268.wav,hat,174,0.6562112227289657,7499.054815085734,0.1885272282359248,0.028891794095175224,0.2532415633217005,neuro,0.14970047771930695,0.9940063953399658,-1.0,3.748533345060423e-06
hat\hat_loop_00269.wav,hat,174,0.5779495434238806,9860.911538822138,0.15510651700878775,0.09633653111338633,0.5193798927037512,default,0.17892077565193176,0.9769230484962463,-1.0,1.7381813677275204e-07
hat\hat_loop_00270.wav,hat,174,0.6151616566546456,8914.538435604944,0.15573463411139307,0.08180688275366373,0.44743766940653945,jungle,0.17829279601573944,0.93580561876297,-1.0,-3.2663152182976773e-07
hat\hat_loop_00271.wav,hat,174,0.47861788942699307,7967.262957192384,0.10484749318606887,0.01912902459601602,0.8336361402521641,default,0.12254936248064041,0.9165968894958496,-1.0,-1.7805291463446338e-06
hat\hat_loop_00272.wav,hat,174,0.6703736156568281,7578.370269032632,0.18495285711855447,0.030973797102050157,0.24054359461310773,neuro,0.14254412055015564,1.0,-0.9409894943237305,1.8499419240924908e-07
hat\hat_loop_00273.wav,hat,174,0.5965016781607838,10435.978485974956,0.15227789883970239,0.10014641622361797,0.4905345147058455,default,0.1825864017009735,1.0,-0.9842468500137329,-8.789994581093197e-07
hat\hat_loop_00274.wav,hat,174,0.6265997404097006,9240.361014379496,0.14810188069917624,0.08263516433752374,0.4551007260391668,jungle,0.16799436509609222,0.9422128200531006,-1.0,2.7703956106961414e-07
hat\hat_loop_00275.wav,hat,174,0.4998529621087232,7671.603238810622,0.09577368109830549,0.020503412926975276,0.8203846406262565,default,0.13039261102676392,1.0,-0.9403390288352966,-6.888033681207162e-07
hat\hat_loop_00276.wav,hat,174,0.647951714050595,7697.198874857667,0.18174733481027194,0.03092347397704792,0.2492514065289768,neuro,0.1390358954668045,0.9784409403800964,-1.0,-1.248025796485308e-06
hat\hat_loop_00277.wav,hat,174,0.5929716178736083,9101.761290094477,0.14358957564965813,0.08096313662061226,0.4623354499289556,jungle,0.16366565227508545,0.9111215472221375,-1.0,-1.1985338232989307e-06
hat\hat_loop_00278.wav,hat,174,0.6992596091272721,7015.631795278171,0.19171537956784934,0.019218066983383318,0.19617064806573584,default,0.11849693208932877,0.909599781036377,-1.0,1.7798547560232691e-06
hat\hat_loop_00279.wav,hat,174,0.4849795791330961,7702.199359055448,0.10014916130253095,0.019928800705674907,0.8361532252312656,default,0.12219923734664917,0.8250177502632141,-1.0,-7.889616995271354e-07
hat\hat_loop_00280.wav,hat,174,0.665691157686781,6960.512343127449,0.20016659354639918,0.01945573948196337,0.2038158777374803,default,0.13013440370559692,0.9381181597709656,-1.0,-2.0237664557498647e-06
hat\hat_loop_00281.wav,hat,174,0.629183768404,10354.962125926151,0.14579300402829903,0.10231781613164347,0.5155795303758653,default,0.1773223876953125,1.0,-0.926274836063385,-4.802594730790588e-07
hat\hat_loop_00282.wav,hat,174,0.4956749986300413,7720.823686247653,0.09957680457136048,0.020593391298588965,0.8331129992347944,default,0.12530294060707092,0.875489354133606,-1.0,4.679474727709021e-07
hat\hat_loop_00283.wav,hat,174,0.5745891202030229,10148.097220310938,0.1448399407470227,0.10486661462256691,0.5096685989845154,default,0.18310506641864777,0.972588062286377,-1.0,-8.389297363464721e-07
hat\hat_loop_00284.wav,hat,174,0.5301873770398146,8259.137240881057,0.1235320918414331,0.02080015376436573,0.5966074447057452,jumpup,0.1279725730419159,1.0,-0.9988710284233093,1.0478607315178579e-08
hat\hat_loop_00285.wav,hat,174,0.7333042138957332,6926.788896081346,0.20930196253686442,0.019148908964815727,0.20251203102672596,default,0.14330162107944489,1.0,-0.9736405611038208,-1.7653509303272585e-06
hat\hat_loop_00286.wav,hat,174,0.5743815607939965,8269.705035185427,0.12299939810597375,0.01901994275666995,0.5993399330755085,jumpup,0.13049766421318054,1.0,-0.9268634915351868,-1.5508959450016846e-06
hat\hat_loop_00287.wav,hat,174,0.5760738942745902,8504.605612049514,0.11973173729696267,0.020761264069263437,0.6216543636853354,jumpup,0.13313087821006775,1.0,-0.9829306602478027,-9.9451085588953e-07
hat\hat_loop_00288.wav,hat,174,0.6382929040228087,7284.766306951361,0.1818487037850956,0.03129815093527254,0.26249185240012535,neuro,0.14339162409305573,0.9994145035743713,-1.0,-3.215923749522176e-09
hat\hat_loop_00289.wav,hat,174,0.5262983500950021,8253.192713282417,0.12264955789691946,0.019417632299800928,0.6192865641946637,jumpup,0.1340150386095047,1.0,-0.9751728177070618,-1.6677830672051641e-06
hat\hat_loop_00290.wav,hat,174,0.5623925559522519,8741.688253857876,0.1234698907375231,0.020052969091212257,0.5855009845064263,jumpup,0.12817828357219696,1.0,-0.9341167211532593,-1.9030221665161662e-06
hat\hat_loop_00291.wav,hat,174,0.7257057707766289,7184.62620034438,0.19135953486742602,0.02035398334064211,0.20850030201951375,default,0.11868506669998169,0.8830016851425171,-1.0,-9.108106269195559e-07
hat\hat_loop_00292.wav,hat,174,0.6148254898606331,9124.333191889264,0.1556111482339758,0.07604658561309334,0.43282144052309546,jungle,0.16057464480400085,0.914014458656311,-1.0,1.0205042144662002e-06
hat\hat_loop_00293.wav,hat,174,0.6147668721051044,8647.052864380503,0.14480712669915635,0.08332904231795706,0.4283943061853157,jungle,0.174435555934906,1.0,-0.9832300543785095,-3.085041043959791e-06
hat\hat_loop_00294.wav,hat,174,0.7348825719113884,6750.987570181197,0.20072638635839068,0.019317656372732483,0.19553861063758485,default,0.11778136342763901,0.8249868750572205,-1.0,-2.95092320357071e-07
hat\hat_loop_00295.wav,hat,174,0.5762193538075987,8739.201986513994,0.1551768233400417,0.08140124236601544,0.4354388433379917,jungle,0.17293521761894226,1.0,-0.9640036225318909,1.8301061288639175e-07
hat\hat_loop_00296.wav,hat,174,0.5724427134388652,9712.356526168374,0.1547175173119046,0.09674551224461686,0.5127429558332244,default,0.18302123248577118,1.0,-0.9306996464729309,-2.2795775294071063e-06
hat\hat_loop_00297.wav,hat,174,0.5455286202792019,8409.05726683598,0.11669451061983442,0.019901688142912728,0.5803007427453637,jumpup,0.131300687789917,1.0,-0.9435153603553772,-1.2891781580037787e-06
hat\hat_loop_00298.wav,hat,174,0.5454561267583651,8244.18487771153,0.12246279998778128,0.0190886830309627,0.6170141572259726,jumpup,0.1346450299024582,1.0,-0.972752034664154,-1.2793103678632178e-06
hat\hat_loop_00299.wav,hat,174,0.5323669738844539,8869.022635088273,0.11574706675067799,0.02087047163268311,0.6055454171100243,jumpup,0.13659153878688812,0.9374433755874634,-1.0,-6.927434128556342e-07
hat\hat_loop_00300.wav,hat,174,0.5866922936534703,9925.02142888678,0.14361853023971355,0.09990926651365142,0.5213870718606035,default,0.18079517781734467,0.995624840259552,-1.0,1.671323389018653e-06
hat\hat_loop_00301.wav,hat,174,0.5768649133058817,10481.391825045457,0.14565597328915791,0.09666166185501432,0.47638922470360745,default,0.17657434940338135,0.9535760879516602,-1.0,7.844557217140391e-07
hat\hat_loop_00302.wav,hat,174,0.6676796778035586,7315.109184566606,0.20024225335325108,0.02046282906234202,0.19592906708344357,default,0.12107521295547485,1.0,-0.9201804399490356,-2.871374533697235e-07
hat\hat_loop_00303.wav,hat,174,0.5999367711897015,9506.147558952252,0.14862581370901354,0.09665943854537977,0.4874214837398747,default,0.1751544326543808,0.9360321164131165,-1.0,-3.182611862939666e-06
hat\hat_loop_00304.wav,hat,174,0.5052181393426877,8330.239265092545,0.10101856651337782,0.019186546219442997,0.8288658564469954,default,0.1214873194694519,0.9256821274757385,-1.0,2.483128355379449e-06
hat\hat_loop_00305.wav,hat,174,0.6282342878953474,7515.519785813152,0.17674420282137202,0.03056413792381055,0.24558865871980662,neuro,0.12924014031887054,1.0,-0.905491828918457,1.5641711570424377e-07
hat\hat_loop_00306.wav,hat,174,0.6242828347463374,8862.721665864905,0.14336312365334306,0.082210314035805,0.4441262202387031,jungle,0.1832016408443451,0.9212456345558167,-1.0,-9.104243048341232e-08
hat\hat_loop_00307.wav,hat,174,0.6751061045430081,6868.667539510738,0.20517466009081073,0.020767681620847606,0.20369635016475823,default,0.1376751959323883,1.0,-0.93410325050354,-1.83953773102985e-07
hat\hat_loop_00308.wav,hat,174,0.6438815639959558,7512.6496078760365,0.171266503225774,0.029151132515157843,0.23781490820342252,neuro,0.12422582507133484,1.0,-0.8105571269989014,1.2355781109363306e-06
hat\hat_loop_00309.wav,hat,174,0.5692794421683512,8305.265096131952,0.12041705615045428,0.019970380387993616,0.6132239624740987,jumpup,0.13936182856559753,0.943503737449646,-1.0,-1.31627621158259e-06
hat\hat_loop_00310.wav,hat,174,0.615596449774418,10333.30514576327,0.14827466215851906,0.10317032562711721,0.5102879674003822,default,0.19057148694992065,1.0,-0.9611251354217529,1.220850094796333e-06
hat\hat_loop_00311.wav,hat,174,0.7127805818913747,7050.370468255301,0.1925895944161187,0.0206291261204735,0.1971652733648312,default,0.12888874113559723,1.0,-0.963901698589325,-1.1128374808322405e-06
hat\hat_loop_00312.wav,hat,174,0.5319996441204795,8787.012121237338,0.12051828227390896,0.019998587747418885,0.5794995163160297,jumpup,0.12276192009449005,0.9716823697090149,-1.0,1.8726150301517919e-06
hat\hat_loop_00313.wav,hat,174,0.5333088649449529,8174.504795832094,0.11824169860341768,0.01961130930287698,0.5952277910641615,jumpup,0.13104282319545746,1.0,-0.9961196184158325,5.956050017630332e-07
hat\hat_loop_00314.wav,hat,174,0.5925474170924314,8715.376737373725,0.15256054576645103,0.08224871903309759,0.42916026355596354,jungle,0.17467975616455078,0.9806135296821594,-1.0,8.94692618658155e-07
hat\hat_loop_00315.wav,hat,174,0.4919147451315073,7816.621257121692,0.10298870265088243,0.02098506819713112,0.7647403935001251,default,0.12936833500862122,1.0,-0.9112588167190552,-2.5254635716009943e-07
hat\hat_loop_00316.wav,hat,174,0.6421937709795059,7706.012094495882,0.17966080531989434,0.028797301348661365,0.2614369575829162,neuro,0.14181679487228394,1.0,-0.9577067494392395,-7.265888370966422e-07
hat\hat_loop_00317.wav,hat,174,0.5291191618802251,8463.892225549274,0.12355470641189668,0.020060646695726398,0.6048754212149023,jumpup,0.12637560069561005,1.0,-0.9004290699958801,1.0721061016738531e-06
hat\hat_loop_00318.wav,hat,174,0.5132390171967425,7731.920179533155,0.09762379004507152,0.020886066423821226,0.7865333494496349,default,0.13271690905094147,1.0,-0.9527028799057007,3.7223603044367337e-07
hat\hat_loop_00319.wav,hat,174,0.6813369819950361,7634.062762720836,0.1803369634284879,0.03118695983642715,0.25044884484539043,neuro,0.13818080723285675,1.0,-0.948806881904602,4.256031047589204e-07
hat\hat_loop_00320.wav,hat,174,0.5869351645360881,9136.331352954638,0.14297522500685206,0.07979355576303698,0.4359904034777479,jungle,0.1734195202589035,0.9883772134780884,-1.0,-2.0322081581980456e-06
hat\hat_loop_00321.wav,hat,174,0.6468637899422657,7699.106311349631,0.18824368084102186,0.029179647211597114,0.23912332244550688,neuro,0.15285487473011017,1.0,-0.9579418897628784,1.8675704041015706e-06
hat\hat_loop_00322.wav,hat,174,0.7150754479383663,7078.5234639232085,0.20008433837749817,0.02070830665209798,0.2055932562982107,default,0.11600485444068909,0.9633428454399109,-1.0,2.5570776074346213e-07
hat\hat_loop_00323.wav,hat,174,0.6287381479202517,10354.356985950348,0.1513497220322711,0.1010120468509369,0.49273060558929943,default,0.18055377900600433,1.0,-0.909957766532898,1.1992841564278933e-07
hat\hat_loop_00324.wav,hat,174,0.6864496010665394,6858.644890827364,0.20622439696032552,0.01926799338155769,0.20997725194724398,default,0.12273937463760376,1.0,-0.9164226651191711,8.633786023892753e-07
hat\hat_loop_00325.wav,hat,174,0.48624418834659483,8394.504160538583,0.09983697950799551,0.02044061896898573,0.7668868001344377,default,0.1393924504518509,1.0,-0.979174792766571,2.2877215144490037e-07
hat\hat_loop_00326.wav,hat,174,0.6410799495992678,7501.384465800457,0.1806876938820617,0.029637325144653375,0.26156130560097396,neuro,0.13692252337932587,0.9313758611679077,-1.0,-9.274050398744293e-07
hat\hat_loop_00327.wav,hat,174,0.5128186870127658,7680.572293826192,0.09820508639485145,0.019194331915729616,0.7720366378765575,default,0.12374655902385712,0.9809663891792297,-1.0,-1.9697351945069386e-06
hat\hat_loop_00328.wav,hat,174,0.703066531639741,6707.8844805058225,0.2037436444190192,0.019264012650467212,0.190787805422725,default,0.14114555716514587,0.9337798357009888,-1.0,1.104286639019847e-06
hat\hat_loop_00329.wav,hat,174,0.5753180796780699,10073.955029458713,0.15459992188769187,0.10025200671511163,0.47695858158403864,default,0.19426995515823364,0.995795726776123,-1.0,3.2093814752442995e-06
hat\hat_loop_00330.wav,hat,174,0.572218748153769,8674.837570521093,0.11417185770083406,0.020187763436431038,0.6256047061082555,jumpup,0.13018199801445007,1.0,-0.9401209950447083,4.7253487878151645e-07
hat\hat_loop_00331.wav,hat,174,0.5851217870106296,10242.417722637134,0.14624128809780407,0.09871928198855526,0.5089126942802622,default,0.19799669086933136,0.9801523089408875,-1.0,1.0293420018570032e-06
hat\hat_loop_00332.wav,hat,174,0.5987249993756824,10217.46736919922,0.1567005542989994,0.10275735629352227,0.5154806050359003,default,0.18047331273555756,1.0,-0.9376319646835327,6.605266094084072e-07
hat\hat_loop_00333.wav,hat,174,0.6260401577599728,9669.660409587661,0.15662877271470224,0.09845545522079602,0.5157589030096362,default,0.17733882367610931,1.0,-0.9915437698364258,8.01568148744991e-07
hat\hat_loop_00334.wav,hat,174,0.6189563330013338,7614.844810223052,0.17827602020002806,0.02866293617869344,0.2475931852979512,neuro,0.14574109017848969,0.9983665943145752,-1.0,-1.0638077583280392e-06
hat\hat_loop_00335.wav,hat,174,0.573042072037914,8560.686830528535,0.15245745191351764,0.07938539755305643,0.45029239160049056,jungle,0.17470940947532654,0.9512010216712952,-1.0,4.315537353249965e-06
hat\hat_loop_00336.wav,hat,174,0.5185942624064059,8161.984166505308,0.0954446259090284,0.02072808290358312,0.791004785934226,default,0.12686008214950562,0.9388010501861572,-1.0,-8.296081546177447e-07
hat\hat_loop_00337.wav,hat,174,0.6213076356080081,10449.441587921845,0.1525121736277638,0.10101194537011071,0.48015154798314147,default,0.17565475404262543,0.8861836791038513,-1.0,2.4493249384249793e-06
hat\hat_loop_00338.wav,hat,174,0.47549006544012634,8320.370693439294,0.10470150419489385,0.019829823818565278,0.8108955768966514,default,0.1310461312532425,0.9579291939735413,-1.0,1.2006491942884168e-06
hat\hat_loop_00339.wav,hat,174,0.5404758568396772,8443.812017458971,0.11624515010667814,0.01982570841942272,0.5793852545492563,jumpup,0.1275787502527237,1.0,-0.8597344756126404,-3.297084205655665e-08
hat\hat_loop_00340.wav,hat,174,0.475551236473108,8064.846012937652,0.09948770957979312,0.020118586436649624,0.8329769286882978,default,0.14115799963474274,1.0,-0.9251517653465271,-1.998307880057837e-06
hat\hat_loop_00341.wav,hat,174,0.6816733051670001,7122.790781889098,0.20844063471142246,0.020093724940888062,0.19146045274249698,default,0.13485342264175415,1.0,-0.9844581484794617,1.3674384717887733e-06
