file,instrument,bpm,freq,amp,decay,drive,sub_oct,filter_cut,osc_type,style,rms,max,min,mean
bass\bass_loop_00484.wav,bass,174,62.731796084048,0.8986450792134921,0.4861852694156254,0.6092111295131917,1.0046157503647555,180.7761662382921,saw,jumpup,0.46609318256378174,0.9969137907028198,-1.0,-0.0003465120098553598
bass\bass_loop_00485.wav,bass,174,52.27507277887728,0.9343509406204424,0.7070789278685342,0.6970823290102713,0.971209720957467,114.11797769154475,sine,default,0.5232865214347839,0.999659538269043,-1.0,-0.001449034782126546
bass\bass_loop_00486.wav,bass,174,45.40042430258409,0.8491927003217932,0.7098632072583215,0.3897501661864897,0.965523572626486,102.54433113703578,sine,liquid,0.49256813526153564,0.9988880157470703,-1.0,0.002460762858390808
bass\bass_loop_00487.wav,bass,174,44.186556810307195,0.8786858077587667,0.6934464180507076,0.38887703277410884,1.04317166261592,97.03860680184638,sine,liquid,0.5640062689781189,1.0,-0.9965611100196838,0.0005810975562781096
bass\bass_loop_00488.wav,bass,174,48.31462303770602,0.8913000844840472,0.6396276930962171,0.7900301675585106,0.9901481002303193,144.76765613352774,saw,techstep,0.49387964606285095,0.9963914752006531,-1.0,0.0020059451926499605
bass\bass_loop_00489.wav,bass,174,48.16915893530735,0.9433804426818908,0.7032746768738334,0.6691525391529787,1.0353149983943948,121.19271469968972,sine,default,0.46939215064048767,0.9978304505348206,-1.0,0.001160162384621799
bass\bass_loop_00490.wav,bass,174,51.94311312056413,0.9756921287244067,0.672491983034783,0.7201379816967984,0.9979588273069867,125.7698098124389,sine,default,0.5337446331977844,0.9976024031639099,-1.0,-0.00035818538162857294
bass\bass_loop_00491.wav,bass,174,50.22239484341549,0.9032109258490395,0.7144999578362276,0.7143220178249942,1.038607396599386,116.4063671438134,sine,default,0.5193490386009216,1.0,-0.997097373008728,0.0012699279468506575
bass\bass_loop_00492.wav,bass,174,48.00082003230726,0.90445638369328,0.6802005436313915,0.6870605731233256,0.9899172348914305,122.21494586755418,sine,default,0.49181628227233887,0.9975553154945374,-1.0,0.0007325821206904948
bass\bass_loop_00493.wav,bass,174,47.969163587127554,0.9399486876242011,0.6697170314962039,0.7670092578130437,1.0412725967738576,154.60832494378883,saw,techstep,0.49645981192588806,0.9964321851730347,-1.0,0.000784367264714092
bass\bass_loop_00494.wav,bass,174,40.737674435418896,0.8871934776691248,0.836431158155484,0.0,0.0,148.70391556522006,sine,default,0.5239064693450928,0.9966525435447693,-1.0,-0.0009022937156260014
bass\bass_loop_00495.wav,bass,174,39.45543543314579,0.8461772238293244,0.780050821336941,0.0,0.0,152.47949768842818,sine,default,0.4709940552711487,0.9966884255409241,-1.0,0.004033738747239113
bass\bass_loop_00496.wav,bass,174,53.473148459527884,0.8836867596914293,0.6261239202780002,0.29569535913245276,1.0337164331982527,202.04171990925346,saw,default,0.48907506465911865,0.996631920337677,-1.0,0.0001921085495268926
bass\bass_loop_00497.wav,bass,174,51.613143063893574,0.9302130889109238,0.7241181045573578,0.6671847010439349,0.9875003537100673,124.97222165371085,sine,default,0.6040143370628357,0.996809720993042,-1.0,0.0015114537673071027
bass\bass_loop_00498.wav,bass,174,50.357408251271785,0.9205297025872916,0.6750560547485767,0.7288627291953879,0.9872280102034893,119.52763874812047,sine,default,0.4758731424808502,0.9993228316307068,-1.0,0.0013921096688136458
bass\bass_loop_00499.wav,bass,174,51.1419463580906,0.9819934760473898,0.7211371324299164,0.6978671257958253,1.0075663682684,119.3696219941636,sine,default,0.4759466350078583,1.0,-0.9998899698257446,0.0008327867835760117
bass\bass_loop_00500.wav,bass,174,51.86522434935929,0.9489390252388465,0.7322011318481254,0.7075174880464459,1.0150284432252494,122.72140461780931,sine,default,0.5451164841651917,0.9968347549438477,-1.0,7.381079194601625e-05
bass\bass_loop_00501.wav,bass,174,41.60347898695246,0.8586248689378262,0.8257690528127903,0.0,0.0,147.08744287245122,sine,default,0.4965157210826874,0.9968259334564209,-1.0,0.004465540871024132
bass\bass_loop_00502.wav,bass,174,59.04095635480422,0.863335224995273,0.5243886364851681,0.5749437315314678,0.9977825718195857,176.9727896395533,saw,jumpup,0.4728837013244629,0.9965279698371887,-1.0,0.00023499142844229937
bass\bass_loop_00503.wav,bass,174,47.59821207014129,0.9973103210681784,0.6818443108240897,0.7036807572702666,1.0313622210821902,120.571677615907,sine,default,0.47584110498428345,0.9975481033325195,-1.0,0.0016330230282619596
bass\bass_loop_00504.wav,bass,174,52.39154252543311,0.9732740554960903,0.6712301641813809,0.6869423880160284,1.0385223179098302,114.52250020123549,sine,default,0.5284708738327026,1.0,-0.9978287816047668,-0.0015932382084429264
bass\bass_loop_00505.wav,bass,174,58.66069607443447,0.9061139743954506,0.5044947542255029,0.6044710868754736,0.9714416523062377,186.14663178990585,saw,jumpup,0.5663965940475464,1.0,-0.9984111785888672,-0.0006515420391224325
bass\bass_loop_00506.wav,bass,174,57.22298953171253,0.8797424884515287,0.6248275902517134,0.3074466381948028,0.9959056076474304,202.62819296235773,saw,default,0.5300883054733276,0.997008204460144,-1.0,0.0008955028024502099
bass\bass_loop_00507.wav,bass,174,48.490277872236,0.9369760957484071,0.6542182293894917,0.8367012807430348,1.0247790092995182,144.9125423853321,saw,techstep,0.5234445929527283,0.9965137839317322,-1.0,0.00230896333232522
bass\bass_loop_00508.wav,bass,174,52.43889340857206,0.9449873719936852,0.6271968110317642,0.8061420478519918,0.9770418322547192,151.46381872139492,saw,techstep,0.5309256911277771,0.9992305636405945,-1.0,-0.0015632049180567265
bass\bass_loop_00509.wav,bass,174,57.670185805782616,0.8930460105848435,0.5210726090165412,0.6109206687568881,1.0386255144332819,186.4258052776721,saw,jumpup,0.5398889780044556,0.9971659779548645,-1.0,-0.0005248917732387781
bass\bass_loop_00510.wav,bass,174,40.25136244694275,0.8897071116351079,0.7730618553200548,0.0,0.0,156.1186529055425,sine,default,0.5490914583206177,0.9964801669120789,-1.0,0.0010070492280647159
bass\bass_loop_00511.wav,bass,174,58.12859623623814,0.8866647438748991,0.48746221253336336,0.5735228175177512,1.0312858556068836,174.63706616779774,saw,jumpup,0.5189775228500366,0.9979661703109741,-1.0,-0.0016639698296785355
bass\bass_loop_00512.wav,bass,174,48.1720726690007,0.9127380118612631,0.6952832080519089,0.7276315304780216,0.9886990834798313,121.73369689309679,sine,default,0.4692375957965851,0.9977750778198242,-1.0,0.0011812240118160844
bass\bass_loop_00513.wav,bass,174,45.418575171121624,0.8145832367708236,0.666297975167458,0.39421694800158363,0.9777223953027656,97.20503825577885,sine,liquid,0.4986421763896942,1.0,-0.9999737739562988,0.00256544747389853
bass\bass_loop_00514.wav,bass,174,62.814569846084034,0.9215546284499615,0.5008970247336468,0.6265488516576888,0.974197967619949,174.08082608634268,saw,jumpup,0.4859403967857361,0.9977225065231323,-1.0,-2.527745664337999e-06
bass\bass_loop_00515.wav,bass,174,44.09776699279803,0.8296678411116183,0.6762864209034987,0.4118711158068805,1.0347861687155242,101.14201144383676,sine,liquid,0.598408579826355,1.0,-0.9975852966308594,2.2939357222639956e-05
bass\bass_loop_00516.wav,bass,174,40.6833548532955,0.8607390918893871,0.78838933521867,0.0,0.0,144.85889182384307,sine,default,0.5218364000320435,0.9964449405670166,-1.0,-0.0008591393125243485
bass\bass_loop_00517.wav,bass,174,44.45545362576129,0.8138205096297136,0.6994609031261465,0.383185312705281,1.0385080514993004,98.62895770883546,sine,liquid,0.5158106684684753,0.9988665580749512,-1.0,0.0028451515827327967
bass\bass_loop_00518.wav,bass,174,46.607033291065,0.8091982959322476,0.7065003475118898,0.38734966686029093,0.9761852984154249,101.49534705891438,sine,liquid,0.5310715436935425,1.0,-0.9997386336326599,-0.0013209477765485644
bass\bass_loop_00519.wav,bass,174,51.38264462428636,0.899521215415241,0.6643995272591102,0.7608037641490066,0.980072923350652,148.6554343740869,saw,techstep,0.5222946405410767,0.9966784119606018,-1.0,0.0018614880973473191
bass\bass_loop_00520.wav,bass,174,57.59457497905626,0.9287312373073227,0.6299601992184755,0.3127927432212623,0.9787813150790368,197.98038817453497,saw,default,0.558186948299408,0.9976796507835388,-1.0,-0.0002835792547557503
bass\bass_loop_00521.wav,bass,174,62.21774209096567,0.9290794182564075,0.47784879320886725,0.6295153453305519,0.9784933708140772,173.9354913117887,saw,jumpup,0.5000088214874268,0.9972928762435913,-1.0,-0.0009991058614104986
bass\bass_loop_00522.wav,bass,174,47.515882435891136,0.9385511556925258,0.6816657794614567,0.711042363739431,1.0156481564499908,123.7206601110707,sine,default,0.4696156084537506,0.9972213506698608,-1.0,0.0018596670124679804
bass\bass_loop_00523.wav,bass,174,61.368030301411395,0.8979534184896525,0.5070573092849981,0.5907256396812199,0.9677248388456646,171.36892755709022,saw,jumpup,0.5750041007995605,1.0,-0.9971333742141724,-0.0015481594018638134
bass\bass_loop_00524.wav,bass,174,44.016403204804774,0.8388453350882832,0.7085903915669287,0.3808329128994604,0.9628271660228248,97.91610338257088,sine,liquid,0.5995182991027832,1.0,-0.9968771934509277,-0.00048314849846065044
bass\bass_loop_00525.wav,bass,174,46.05636944986393,0.8480765557638003,0.674540359239364,0.4156304025140635,0.9622420271808172,100.19534579815526,sine,liquid,0.5464404225349426,0.9971629977226257,-1.0,0.0007807510555721819
bass\bass_loop_00526.wav,bass,174,41.65662481091786,0.8686722353222533,0.8054996938058365,0.0,0.0,155.61962275028247,sine,default,0.4789648652076721,0.9968445897102356,-1.0,0.004298285581171513
bass\bass_loop_00527.wav,bass,174,55.210566772166025,0.9175811759859918,0.610823825717055,0.31404476989829133,0.9575924995128295,191.483066901641,saw,default,0.5206473469734192,0.997734546661377,-1.0,-0.0016926670214161277
bass\bass_loop_00528.wav,bass,174,51.32141933751764,0.9617326612867679,0.6853015448833472,0.7128090723371717,1.0156114694798042,123.99764418706755,sine,default,0.5163387656211853,0.9964019060134888,-1.0,0.0017553676152601838
bass\bass_loop_00529.wav,bass,174,53.939078323412595,0.9154246162435713,0.6031672767396169,0.3090108177493699,1.045583801600031,208.23764490382842,saw,default,0.471004843711853,0.9965658783912659,-1.0,0.00015504739712923765
bass\bass_loop_00530.wav,bass,174,38.52005436068688,0.8112718225444252,0.809834209272898,0.0,0.0,145.98053144804882,sine,default,0.5258805155754089,0.9963590502738953,-1.0,0.004269604571163654
bass\bass_loop_00531.wav,bass,174,57.34155900541585,0.9437966722328955,0.4869259876265135,0.570187106313003,1.012148982346181,173.21569285238542,saw,jumpup,0.5665274262428284,0.9958068132400513,-1.0,0.000735496636480093
bass\bass_loop_00532.wav,bass,174,46.1469639812077,0.8871335675598419,0.6745322592343364,0.39922297780785326,0.9768880202560029,95.43941644090188,sine,liquid,0.5335446000099182,0.9976893067359924,-1.0,0.00023853167658671737
bass\bass_loop_00533.wav,bass,174,62.45892754561819,0.8588146706454212,0.4799058725466864,0.5798450975088618,1.0360959295943233,184.4203554758341,saw,jumpup,0.5031160712242126,0.9964930415153503,-1.0,-0.0012240394717082381
bass\bass_loop_00534.wav,bass,174,55.63046429186733,0.9297418159141244,0.5910454787313947,0.2938081228984046,1.0137254866896337,199.65154238775497,saw,default,0.6025009751319885,1.0,-0.9971991777420044,-0.0009405649616383016
bass\bass_loop_00535.wav,bass,174,52.35254023744922,0.9294850604770959,0.6621914109802082,0.8000427219627236,0.9583764183047614,157.1744144737441,saw,techstep,0.5246632695198059,0.9983630776405334,-1.0,-0.0015809538308531046
bass\bass_loop_00536.wav,bass,174,48.284547135855384,0.9871740621064459,0.7325622916594807,0.7243204125011872,0.9999516329856208,122.15591522337147,sine,default,0.48708075284957886,0.997907280921936,-1.0,0.0017636327538639307
bass\bass_loop_00537.wav,bass,174,48.48103014912407,0.8668515287177241,0.6694550252575782,0.8234224041788913,1.0451350216272086,152.7502333595373,saw,techstep,0.5224241018295288,0.9966709017753601,-1.0,0.0023200816940516233
bass\bass_loop_00538.wav,bass,174,50.8080314632671,0.9877068782554186,0.6678500012664761,0.678758637220234,1.0251898130076758,118.63110871238868,sine,default,0.5046871304512024,0.9997833967208862,-1.0,-8.402907951676752e-06
bass\bass_loop_00539.wav,bass,174,40.547484449053805,0.8312570965362289,0.8267197147592693,0.0,0.0,149.12687029045736,sine,default,0.5213748216629028,0.9967021346092224,-1.0,-0.0005887484876438975
bass\bass_loop_00540.wav,bass,174,61.24115495498447,0.9101604898151711,0.48936252631018623,0.6002250718458052,1.0376498991044292,175.29360668172998,saw,jumpup,0.5424432754516602,1.0,-0.9972888231277466,-0.0017151313368231058
bass\bass_loop_00541.wav,bass,174,41.198029673002466,0.8768673684659684,0.8062132736944181,0.0,0.0,153.00294538998898,sine,default,0.6020430326461792,0.9966034889221191,-1.0,0.0013063319493085146
bass\bass_loop_00542.wav,bass,174,40.7137650790514,0.8652980134503144,0.7904876545229905,0.0,0.0,153.57060689110406,sine,default,0.5229028463363647,0.9964756369590759,-1.0,-0.0008858511573635042
bass\bass_loop_00543.wav,bass,174,44.75278496334466,0.879305484030345,0.6656736437911984,0.39326128608751626,0.9749141917998112,100.88615893962464,sine,liquid,0.4851914644241333,0.9984782934188843,-1.0,0.0025364563334733248
bass\bass_loop_00544.wav,bass,174,48.263772832772936,0.9669136345768483,0.7066997948892968,0.7284314186763466,1.0162886668129227,115.53284966579967,sine,default,0.4799903929233551,0.9986890554428101,-1.0,0.0016042505158111453
bass\bass_loop_00545.wav,bass,174,57.73283359872405,0.8578124127588954,0.4853606088769703,0.5996905606747469,1.0162852428556581,173.5327592343573,saw,jumpup,0.5303013920783997,0.9969179630279541,-1.0,-0.0006977985613048077
